request_id,user_id,exp_count,click_count,conv_count,recent_clicks,avg_click_interval,last_click_gap,click_freq_last_hour
req005116,u5093,1,0,0,0,-1.0,-1.0,0
req006209,u5093,2,0,0,0,-1.0,-1.0,0
req000463,u5094,1,0,0,0,-1.0,-1.0,0
req002208,u5094,2,0,0,0,-1.0,-1.0,0
req003349,u5094,3,0,0,0,-1.0,-1.0,0
req005375,u5094,4,0,0,0,-1.0,-1.0,0
req006531,u5094,5,0,0,0,-1.0,-1.0,0
req006723,u5094,6,0,0,0,-1.0,-1.0,0
req004587,u5097,1,1,0,0,-1.0,-1.0,0
req005187,u5098,1,0,0,0,-1.0,-1.0,0
req003725,u5099,1,0,0,0,-1.0,-1.0,0
req002458,u5102,1,1,0,0,-1.0,-1.0,0
req006961,u5102,2,1,0,1,4503.0,4503.0,0
req000445,u5103,1,0,0,0,-1.0,-1.0,0
req001336,u5103,2,1,0,0,-1.0,-1.0,0
req009131,u5105,1,0,0,0,-1.0,-1.0,0
req005722,u5106,1,0,0,0,-1.0,-1.0,0
req007097,u5106,2,0,0,0,-1.0,-1.0,0
req001181,u5108,1,0,0,0,-1.0,-1.0,0
req007493,u5108,2,0,0,0,-1.0,-1.0,0
req006445,u5110,1,0,0,0,-1.0,-1.0,0
req005553,u5111,1,0,0,0,-1.0,-1.0,0
req001790,u5113,1,0,0,0,-1.0,-1.0,0
req002641,u5113,2,0,0,0,-1.0,-1.0,0
req007827,u5114,1,0,0,0,-1.0,-1.0,0
req006150,u5115,1,0,0,0,-1.0,-1.0,0
req007616,u5117,1,0,0,0,-1.0,-1.0,0
req009198,u5117,2,0,0,0,-1.0,-1.0,0
req007705,u5118,1,0,0,0,-1.0,-1.0,0
req002857,u5120,1,0,0,0,-1.0,-1.0,0
req005190,u5120,2,0,0,0,-1.0,-1.0,0
req006913,u5120,3,0,0,0,-1.0,-1.0,0
req006923,u5122,1,0,0,0,-1.0,-1.0,0
req007137,u5123,1,0,0,0,-1.0,-1.0,0
req000604,u5124,1,0,0,0,-1.0,-1.0,0
req000680,u5124,2,0,0,0,-1.0,-1.0,0
req002446,u5125,1,0,0,0,-1.0,-1.0,0
req006017,u5125,2,0,0,0,-1.0,-1.0,0
req008522,u5125,3,0,0,0,-1.0,-1.0,0
req003971,u5129,1,0,0,0,-1.0,-1.0,0
req006277,u5129,2,1,0,0,-1.0,-1.0,0
req007076,u5129,3,1,0,1,799.0,799.0,1
req008818,u5129,4,1,0,1,2541.0,2541.0,1
req002427,u5130,1,0,0,0,-1.0,-1.0,0
req004224,u5130,2,0,0,0,-1.0,-1.0,0
req009179,u5130,3,0,0,0,-1.0,-1.0,0
req001081,u5131,1,0,0,0,-1.0,-1.0,0
req003097,u5131,2,0,0,0,-1.0,-1.0,0
req003121,u5131,3,0,0,0,-1.0,-1.0,0
req001416,u5132,1,0,0,0,-1.0,-1.0,0
req005816,u5132,2,0,0,0,-1.0,-1.0,0
req007496,u5132,3,0,0,0,-1.0,-1.0,0
req002257,u5133,1,1,0,0,-1.0,-1.0,0
req004105,u5133,2,1,0,1,1848.0,1848.0,1
req004744,u5133,3,1,0,1,2487.0,2487.0,1
req007018,u5133,4,1,0,1,4761.0,4761.0,0
req008901,u5134,1,0,0,0,-1.0,-1.0,0
req002721,u5135,1,0,0,0,-1.0,-1.0,0
req003977,u5136,1,0,0,0,-1.0,-1.0,0
req007610,u5136,2,0,0,0,-1.0,-1.0,0
req007916,u5137,1,0,0,0,-1.0,-1.0,0
req007914,u5138,1,0,0,0,-1.0,-1.0,0
req005439,u5140,1,0,0,0,-1.0,-1.0,0
req006894,u5140,2,0,0,0,-1.0,-1.0,0
req007287,u5141,1,0,0,0,-1.0,-1.0,0
req008731,u5141,2,0,0,0,-1.0,-1.0,0
req000434,u5143,1,0,0,0,-1.0,-1.0,0
req006586,u5143,2,0,0,0,-1.0,-1.0,0
req005282,u5144,1,0,0,0,-1.0,-1.0,0
req000486,u5145,1,0,0,0,-1.0,-1.0,0
req003805,u5145,2,1,0,0,-1.0,-1.0,0
req002149,u5146,1,0,0,0,-1.0,-1.0,0
req006116,u5154,1,0,0,0,-1.0,-1.0,0
req006208,u5154,2,1,0,0,-1.0,-1.0,0
req006784,u5154,3,2,0,1,576.0,576.0,1
req000806,u5155,1,0,0,0,-1.0,-1.0,0
req002388,u5156,1,0,0,0,-1.0,-1.0,0
req004082,u5157,1,0,0,0,-1.0,-1.0,0
req005105,u5157,2,0,0,0,-1.0,-1.0,0
req005733,u5160,1,0,0,0,-1.0,-1.0,0
req007816,u5160,2,0,0,0,-1.0,-1.0,0
req002395,u5161,1,1,0,0,-1.0,-1.0,0
req005352,u5162,1,0,0,0,-1.0,-1.0,0
req006643,u5164,1,0,0,0,-1.0,-1.0,0
req007228,u5164,2,0,0,0,-1.0,-1.0,0
req005795,u5166,1,0,0,0,-1.0,-1.0,0
req007811,u5166,2,1,0,0,-1.0,-1.0,0
req000927,u5168,1,0,0,0,-1.0,-1.0,0
req006754,u5169,1,1,0,0,-1.0,-1.0,0
req001540,u5172,1,1,0,0,-1.0,-1.0,0
req007823,u5172,2,1,0,1,6283.0,6283.0,0
req006780,u5173,1,0,0,0,-1.0,-1.0,0
req006148,u5175,1,1,0,0,-1.0,-1.0,0
req002755,u5176,1,0,0,0,-1.0,-1.0,0
req009416,u5176,2,0,0,0,-1.0,-1.0,0
req000436,u5177,1,0,0,0,-1.0,-1.0,0
req002039,u5180,1,0,0,0,-1.0,-1.0,0
req002048,u5180,2,0,0,0,-1.0,-1.0,0
req004864,u5181,1,0,0,0,-1.0,-1.0,0
req000487,u5182,1,0,0,0,-1.0,-1.0,0
req000793,u5182,2,0,0,0,-1.0,-1.0,0
req009620,u5182,3,0,0,0,-1.0,-1.0,0
req002047,u5184,1,0,0,0,-1.0,-1.0,0
req001776,u5185,1,0,0,0,-1.0,-1.0,0
req006249,u5186,1,0,0,0,-1.0,-1.0,0
req008257,u5187,1,1,0,0,-1.0,-1.0,0
req009307,u5187,2,1,0,1,1050.0,1050.0,1
req009849,u5187,3,1,0,1,1592.0,1592.0,1
req000935,u5188,1,0,0,0,-1.0,-1.0,0
req001054,u5188,2,0,0,0,-1.0,-1.0,0
req008720,u5188,3,0,0,0,-1.0,-1.0,0
req009279,u5188,4,0,0,0,-1.0,-1.0,0
req001704,u5189,1,0,0,0,-1.0,-1.0,0
req002976,u5189,2,0,0,0,-1.0,-1.0,0
req000078,u5190,1,0,0,0,-1.0,-1.0,0
req006326,u5190,2,1,0,0,-1.0,-1.0,0
req003276,u5191,1,0,0,0,-1.0,-1.0,0
req007292,u5192,1,0,0,0,-1.0,-1.0,0
req009069,u5193,1,0,0,0,-1.0,-1.0,0
req009080,u5193,2,0,0,0,-1.0,-1.0,0
req008639,u5195,1,0,0,0,-1.0,-1.0,0
req001262,u5196,1,0,0,0,-1.0,-1.0,0
req005202,u5196,2,0,0,0,-1.0,-1.0,0
req000032,u5201,1,1,0,0,-1.0,-1.0,0
req006729,u5203,1,0,0,0,-1.0,-1.0,0
req003531,u5204,1,0,0,0,-1.0,-1.0,0
req000435,u5206,1,1,0,0,-1.0,-1.0,0
req001123,u5207,1,0,0,0,-1.0,-1.0,0
req008985,u5208,1,0,0,0,-1.0,-1.0,0
req008341,u5209,1,1,0,0,-1.0,-1.0,0
req002485,u5210,1,0,0,0,-1.0,-1.0,0
req001786,u5211,1,0,0,0,-1.0,-1.0,0
req006603,u5211,2,1,0,0,-1.0,-1.0,0
req002693,u5213,1,0,0,0,-1.0,-1.0,0
req000707,u5214,1,0,0,0,-1.0,-1.0,0
req001210,u5216,1,0,0,0,-1.0,-1.0,0
req004894,u5220,1,1,0,0,-1.0,-1.0,0
req002453,u5221,1,0,0,0,-1.0,-1.0,0
req008646,u5221,2,0,0,0,-1.0,-1.0,0
req008847,u5221,3,0,0,0,-1.0,-1.0,0
req009596,u5221,4,0,0,0,-1.0,-1.0,0
req004720,u5223,1,0,0,0,-1.0,-1.0,0
req008299,u5223,2,0,0,0,-1.0,-1.0,0
req000247,u5224,1,0,0,0,-1.0,-1.0,0
req000295,u5225,1,0,0,0,-1.0,-1.0,0
req005890,u5225,2,0,0,0,-1.0,-1.0,0
req000287,u5227,1,1,0,0,-1.0,-1.0,0
req004426,u5228,1,0,0,0,-1.0,-1.0,0
req008547,u5228,2,0,0,0,-1.0,-1.0,0
req007727,u5229,1,0,0,0,-1.0,-1.0,0
req000687,u5230,1,0,0,0,-1.0,-1.0,0
req001775,u5230,2,0,0,0,-1.0,-1.0,0
req005982,u5230,3,0,0,0,-1.0,-1.0,0
req002798,u5232,1,1,0,0,-1.0,-1.0,0
req003506,u5233,1,0,0,0,-1.0,-1.0,0
req007936,u5233,2,0,0,0,-1.0,-1.0,0
req000093,u5234,1,0,0,0,-1.0,-1.0,0
req003383,u5235,1,0,0,0,-1.0,-1.0,0
req004325,u5235,2,0,0,0,-1.0,-1.0,0
req004407,u5235,3,0,0,0,-1.0,-1.0,0
req007038,u5235,4,0,0,0,-1.0,-1.0,0
req002115,u5236,1,0,0,0,-1.0,-1.0,0
req008801,u5236,2,0,0,0,-1.0,-1.0,0
req005652,u5238,1,0,0,0,-1.0,-1.0,0
req001770,u5239,1,0,0,0,-1.0,-1.0,0
req009818,u5239,2,0,0,0,-1.0,-1.0,0
req002031,u5240,1,0,0,0,-1.0,-1.0,0
req002471,u5241,1,0,0,0,-1.0,-1.0,0
req005441,u5241,2,0,0,0,-1.0,-1.0,0
req005613,u5241,3,0,0,0,-1.0,-1.0,0
req009457,u5241,4,0,0,0,-1.0,-1.0,0
req006203,u5243,1,0,0,0,-1.0,-1.0,0
req008877,u5243,2,0,0,0,-1.0,-1.0,0
req004998,u5244,1,0,0,0,-1.0,-1.0,0
req000941,u5247,1,0,0,0,-1.0,-1.0,0
req009055,u5247,2,0,0,0,-1.0,-1.0,0
req005544,u5250,1,0,0,0,-1.0,-1.0,0
req007752,u5250,2,0,0,0,-1.0,-1.0,0
req004341,u5251,1,0,0,0,-1.0,-1.0,0
req000796,u5253,1,0,0,0,-1.0,-1.0,0
req003717,u5258,1,0,0,0,-1.0,-1.0,0
req008520,u5258,2,0,0,0,-1.0,-1.0,0
req003010,u5259,1,0,0,0,-1.0,-1.0,0
req007044,u5259,2,0,0,0,-1.0,-1.0,0
req001358,u5260,1,0,0,0,-1.0,-1.0,0
req002494,u5261,1,1,0,0,-1.0,-1.0,0
req006677,u5262,1,0,0,0,-1.0,-1.0,0
req009078,u5262,2,0,0,0,-1.0,-1.0,0
req000310,u5263,1,0,0,0,-1.0,-1.0,0
req005238,u5263,2,0,0,0,-1.0,-1.0,0
req002732,u5266,1,0,0,0,-1.0,-1.0,0
req004138,u5266,2,0,0,0,-1.0,-1.0,0
req005574,u5267,1,1,0,0,-1.0,-1.0,0
req007120,u5267,2,1,0,1,1546.0,1546.0,1
req000393,u5268,1,0,0,0,-1.0,-1.0,0
req003811,u5268,2,0,0,0,-1.0,-1.0,0
req001093,u5269,1,1,0,0,-1.0,-1.0,0
req003374,u5269,2,1,0,1,2281.0,2281.0,1
req001412,u5272,1,0,0,0,-1.0,-1.0,0
req009145,u5273,1,0,0,0,-1.0,-1.0,0
req004686,u5274,1,0,0,0,-1.0,-1.0,0
req003572,u5275,1,0,0,0,-1.0,-1.0,0
req007908,u5275,2,0,0,0,-1.0,-1.0,0
req003698,u5277,1,0,0,0,-1.0,-1.0,0
req001036,u5280,1,0,0,0,-1.0,-1.0,0
req004443,u5280,2,0,0,0,-1.0,-1.0,0
req004368,u5281,1,1,0,0,-1.0,-1.0,0
req007872,u5283,1,0,0,0,-1.0,-1.0,0
req008588,u5283,2,0,0,0,-1.0,-1.0,0
req008124,u5285,1,0,0,0,-1.0,-1.0,0
req008693,u5285,2,0,0,0,-1.0,-1.0,0
req007436,u5286,1,0,0,0,-1.0,-1.0,0
req009879,u5287,1,0,0,0,-1.0,-1.0,0
req004052,u5288,1,0,0,0,-1.0,-1.0,0
req006898,u5289,1,0,0,0,-1.0,-1.0,0
req007388,u5289,2,0,0,0,-1.0,-1.0,0
req001714,u5290,1,0,0,0,-1.0,-1.0,0
req002230,u5290,2,0,0,0,-1.0,-1.0,0
req001435,u5293,1,0,0,0,-1.0,-1.0,0
req001894,u5293,2,1,0,0,-1.0,-1.0,0
req002144,u5293,3,1,0,1,250.0,250.0,1
req002465,u5293,4,1,0,1,571.0,571.0,1
req003069,u5294,1,0,0,0,-1.0,-1.0,0
req005527,u5294,2,0,0,0,-1.0,-1.0,0
req005839,u5294,3,0,0,0,-1.0,-1.0,0
req009998,u5294,4,0,0,0,-1.0,-1.0,0
req000920,u5295,1,0,0,0,-1.0,-1.0,0
req003387,u5295,2,0,0,0,-1.0,-1.0,0
req003680,u5295,3,0,0,0,-1.0,-1.0,0
req000444,u5296,1,0,0,0,-1.0,-1.0,0
req000094,u5298,1,0,0,0,-1.0,-1.0,0
req001631,u5298,2,0,0,0,-1.0,-1.0,0
req002053,u5301,1,0,0,0,-1.0,-1.0,0
req004926,u5305,1,0,0,0,-1.0,-1.0,0
req008513,u5305,2,1,0,0,-1.0,-1.0,0
req009304,u5305,3,1,0,1,791.0,791.0,1
req007131,u5306,1,0,0,0,-1.0,-1.0,0
req008125,u5306,2,0,0,0,-1.0,-1.0,0
req000335,u5307,1,0,0,0,-1.0,-1.0,0
req003024,u5307,2,0,0,0,-1.0,-1.0,0
req003476,u5310,1,0,0,0,-1.0,-1.0,0
req001283,u5311,1,0,0,0,-1.0,-1.0,0
req002164,u5311,2,0,0,0,-1.0,-1.0,0
req000061,u5313,1,0,0,0,-1.0,-1.0,0
req003472,u5314,1,0,0,0,-1.0,-1.0,0
req008807,u5315,1,1,0,0,-1.0,-1.0,0
req006769,u5317,1,0,0,0,-1.0,-1.0,0
req008953,u5317,2,0,0,0,-1.0,-1.0,0
req009587,u5317,3,0,0,0,-1.0,-1.0,0
req001057,u5319,1,0,0,0,-1.0,-1.0,0
req009622,u5319,2,0,0,0,-1.0,-1.0,0
req008044,u5321,1,0,0,0,-1.0,-1.0,0
req007805,u5322,1,1,0,0,-1.0,-1.0,0
req002277,u5323,1,0,0,0,-1.0,-1.0,0
req003209,u5323,2,0,0,0,-1.0,-1.0,0
req000150,u5324,1,0,0,0,-1.0,-1.0,0
req004507,u5324,2,0,0,0,-1.0,-1.0,0
req002406,u5325,1,0,0,0,-1.0,-1.0,0
req008859,u5325,2,0,0,0,-1.0,-1.0,0
req006829,u5326,1,0,0,0,-1.0,-1.0,0
req001307,u5327,1,0,0,0,-1.0,-1.0,0
req005156,u5329,1,0,0,0,-1.0,-1.0,0
req006200,u5329,2,0,0,0,-1.0,-1.0,0
req007955,u5329,3,0,0,0,-1.0,-1.0,0
req002352,u5331,1,0,0,0,-1.0,-1.0,0
req008005,u5333,1,0,0,0,-1.0,-1.0,0
req009716,u5333,2,0,0,0,-1.0,-1.0,0
req000100,u5335,1,0,0,0,-1.0,-1.0,0
req000153,u5335,2,0,0,0,-1.0,-1.0,0
req001881,u5335,3,0,0,0,-1.0,-1.0,0
req000580,u5338,1,0,0,0,-1.0,-1.0,0
req006133,u5338,2,0,0,0,-1.0,-1.0,0
req009593,u5338,3,0,0,0,-1.0,-1.0,0
req008925,u5339,1,0,0,0,-1.0,-1.0,0
req009899,u5342,1,0,0,0,-1.0,-1.0,0
req000644,u5343,1,0,0,0,-1.0,-1.0,0
req007500,u5344,1,0,0,0,-1.0,-1.0,0
req003896,u5346,1,0,0,0,-1.0,-1.0,0
req005054,u5347,1,0,0,0,-1.0,-1.0,0
req009942,u5348,1,0,0,0,-1.0,-1.0,0
req002542,u5349,1,1,0,0,-1.0,-1.0,0
req000648,u5350,1,0,0,0,-1.0,-1.0,0
req004762,u5350,2,0,0,0,-1.0,-1.0,0
req003617,u5351,1,0,0,0,-1.0,-1.0,0
req002385,u5352,1,0,0,0,-1.0,-1.0,0
req004697,u5352,2,0,0,0,-1.0,-1.0,0
req009787,u5352,3,0,0,0,-1.0,-1.0,0
req000709,u5354,1,0,0,0,-1.0,-1.0,0
req001008,u5357,1,0,0,0,-1.0,-1.0,0
req005491,u5357,2,1,0,0,-1.0,-1.0,0
req003624,u5358,1,0,0,0,-1.0,-1.0,0
req005470,u5361,1,0,0,0,-1.0,-1.0,0
req007939,u5362,1,0,0,0,-1.0,-1.0,0
req002399,u5366,1,0,0,0,-1.0,-1.0,0
req005021,u5366,2,0,0,0,-1.0,-1.0,0
req004831,u5367,1,0,0,0,-1.0,-1.0,0
req008768,u5367,2,0,0,0,-1.0,-1.0,0
req004843,u5368,1,0,0,0,-1.0,-1.0,0
req002052,u5369,1,0,0,0,-1.0,-1.0,0
req004722,u5372,1,0,0,0,-1.0,-1.0,0
req007677,u5373,1,0,0,0,-1.0,-1.0,0
req009873,u5373,2,0,0,0,-1.0,-1.0,0
req003733,u5374,1,0,0,0,-1.0,-1.0,0
req005723,u5374,2,0,0,0,-1.0,-1.0,0
req002783,u5379,1,0,0,0,-1.0,-1.0,0
req000294,u5380,1,0,0,0,-1.0,-1.0,0
req001524,u5380,2,0,0,0,-1.0,-1.0,0
req004255,u5380,3,0,0,0,-1.0,-1.0,0
req008150,u5380,4,0,0,0,-1.0,-1.0,0
req009688,u5380,5,0,0,0,-1.0,-1.0,0
req006354,u5382,1,0,0,0,-1.0,-1.0,0
req006858,u5382,2,0,0,0,-1.0,-1.0,0
req000484,u5385,1,0,0,0,-1.0,-1.0,0
req007762,u5385,2,0,0,0,-1.0,-1.0,0
req005533,u5386,1,0,0,0,-1.0,-1.0,0
req009387,u5386,2,0,0,0,-1.0,-1.0,0
req006274,u5387,1,0,0,0,-1.0,-1.0,0
req002118,u5389,1,0,0,0,-1.0,-1.0,0
req005850,u5389,2,0,0,0,-1.0,-1.0,0
req008981,u5389,3,0,0,0,-1.0,-1.0,0
req001111,u5392,1,0,0,0,-1.0,-1.0,0
req001696,u5392,2,0,0,0,-1.0,-1.0,0
req000002,u5393,1,0,0,0,-1.0,-1.0,0
req003480,u5394,1,0,0,0,-1.0,-1.0,0
req004668,u5395,1,0,0,0,-1.0,-1.0,0
req000418,u5397,1,0,0,0,-1.0,-1.0,0
req002594,u5397,2,0,0,0,-1.0,-1.0,0
req002618,u5398,1,0,0,0,-1.0,-1.0,0
req004532,u5398,2,0,0,0,-1.0,-1.0,0
req008617,u5399,1,0,0,0,-1.0,-1.0,0
req004656,u5400,1,0,0,0,-1.0,-1.0,0
req002165,u5402,1,0,0,0,-1.0,-1.0,0
req001581,u5403,1,0,0,0,-1.0,-1.0,0
req002373,u5403,2,0,0,0,-1.0,-1.0,0
req004715,u5403,3,0,0,0,-1.0,-1.0,0
req008486,u5403,4,0,0,0,-1.0,-1.0,0
req007017,u5405,1,0,0,0,-1.0,-1.0,0
req008189,u5406,1,0,0,0,-1.0,-1.0,0
req006024,u5407,1,0,0,0,-1.0,-1.0,0
req001491,u5408,1,0,0,0,-1.0,-1.0,0
req000285,u5411,1,0,0,0,-1.0,-1.0,0
req003015,u5415,1,0,0,0,-1.0,-1.0,0
req006185,u5415,2,0,0,0,-1.0,-1.0,0
req003886,u5417,1,0,0,0,-1.0,-1.0,0
req004067,u5417,2,0,0,0,-1.0,-1.0,0
req003628,u5419,1,0,0,0,-1.0,-1.0,0
req008704,u5420,1,0,0,0,-1.0,-1.0,0
req009555,u5420,2,1,0,0,-1.0,-1.0,0
req001809,u5421,1,1,0,0,-1.0,-1.0,0
req000223,u5422,1,0,0,0,-1.0,-1.0,0
req001344,u5423,1,0,0,0,-1.0,-1.0,0
req003853,u5423,2,1,0,0,-1.0,-1.0,0
req008931,u5423,3,1,0,1,5078.0,5078.0,0
req001281,u5425,1,0,0,0,-1.0,-1.0,0
req003317,u5425,2,0,0,0,-1.0,-1.0,0
req007218,u5425,3,0,0,0,-1.0,-1.0,0
req008046,u5425,4,0,0,0,-1.0,-1.0,0
req007316,u5428,1,0,0,0,-1.0,-1.0,0
req009915,u5428,2,0,0,0,-1.0,-1.0,0
req001326,u5429,1,0,0,0,-1.0,-1.0,0
req001799,u5429,2,0,0,0,-1.0,-1.0,0
req004919,u5429,3,0,0,0,-1.0,-1.0,0
req007238,u5429,4,0,0,0,-1.0,-1.0,0
req006783,u5430,1,0,0,0,-1.0,-1.0,0
req008957,u5430,2,0,0,0,-1.0,-1.0,0
req002218,u5431,1,1,0,0,-1.0,-1.0,0
req005469,u5431,2,1,0,1,3251.0,3251.0,1
req001273,u5433,1,0,0,0,-1.0,-1.0,0
req001745,u5433,2,0,0,0,-1.0,-1.0,0
req003517,u5435,1,0,0,0,-1.0,-1.0,0
req005408,u5437,1,0,0,0,-1.0,-1.0,0
req002057,u5438,1,1,0,0,-1.0,-1.0,0
req004574,u5438,2,1,0,1,2517.0,2517.0,1
req000762,u5440,1,0,0,0,-1.0,-1.0,0
req001663,u5440,2,1,0,0,-1.0,-1.0,0
req007893,u5440,3,1,0,1,6230.0,6230.0,0
req001334,u5441,1,0,0,0,-1.0,-1.0,0
req004609,u5441,2,0,0,0,-1.0,-1.0,0
req007213,u5441,3,1,0,0,-1.0,-1.0,0
req001079,u5442,1,0,0,0,-1.0,-1.0,0
req003838,u5442,2,0,0,0,-1.0,-1.0,0
req000616,u5443,1,0,0,0,-1.0,-1.0,0
req006475,u5443,2,0,0,0,-1.0,-1.0,0
req003802,u5444,1,1,1,0,-1.0,-1.0,0
req001145,u5445,1,1,0,0,-1.0,-1.0,0
req006547,u5446,1,0,0,0,-1.0,-1.0,0
req008500,u5447,1,0,0,0,-1.0,-1.0,0
req007748,u5449,1,0,0,0,-1.0,-1.0,0
req009258,u5449,2,1,0,0,-1.0,-1.0,0
req004947,u5450,1,0,0,0,-1.0,-1.0,0
req003823,u5451,1,0,0,0,-1.0,-1.0,0
req008794,u5451,2,0,0,0,-1.0,-1.0,0
req001043,u5453,1,0,0,0,-1.0,-1.0,0
req002322,u5453,2,0,0,0,-1.0,-1.0,0
req006145,u5453,3,0,0,0,-1.0,-1.0,0
req006458,u5453,4,0,0,0,-1.0,-1.0,0
req003453,u5454,1,0,0,0,-1.0,-1.0,0
req003830,u5457,1,0,0,0,-1.0,-1.0,0
req004023,u5458,1,0,0,0,-1.0,-1.0,0
req009465,u5458,2,0,0,0,-1.0,-1.0,0
req009165,u5459,1,0,0,0,-1.0,-1.0,0
req004269,u5462,1,0,0,0,-1.0,-1.0,0
req000915,u5464,1,0,0,0,-1.0,-1.0,0
req000501,u5465,1,0,0,0,-1.0,-1.0,0
req001460,u5465,2,0,0,0,-1.0,-1.0,0
req004592,u5465,3,0,0,0,-1.0,-1.0,0
req000267,u5467,1,0,0,0,-1.0,-1.0,0
req002577,u5467,2,0,0,0,-1.0,-1.0,0
req003219,u5468,1,0,0,0,-1.0,-1.0,0
req008937,u5469,1,0,0,0,-1.0,-1.0,0
req005265,u5471,1,0,0,0,-1.0,-1.0,0
req005800,u5472,1,0,0,0,-1.0,-1.0,0
req006422,u5474,1,0,0,0,-1.0,-1.0,0
req001076,u5475,1,0,0,0,-1.0,-1.0,0
req003043,u5476,1,0,0,0,-1.0,-1.0,0
req003629,u5476,2,1,0,0,-1.0,-1.0,0
req004339,u5476,3,1,0,1,710.0,710.0,1
req005643,u5476,4,1,0,1,2014.0,2014.0,1
req008802,u5476,5,1,0,1,5173.0,5173.0,0
req001045,u5478,1,0,0,0,-1.0,-1.0,0
req004070,u5478,2,0,0,0,-1.0,-1.0,0
req004728,u5478,3,0,0,0,-1.0,-1.0,0
req005086,u5478,4,0,0,0,-1.0,-1.0,0
req007156,u5478,5,0,0,0,-1.0,-1.0,0
req000372,u5479,1,0,0,0,-1.0,-1.0,0
req001037,u5479,2,0,0,0,-1.0,-1.0,0
req005175,u5479,3,0,0,0,-1.0,-1.0,0
req007002,u5479,4,0,0,0,-1.0,-1.0,0
req009523,u5479,5,0,0,0,-1.0,-1.0,0
req003990,u5480,1,0,0,0,-1.0,-1.0,0
req006278,u5481,1,0,0,0,-1.0,-1.0,0
req004395,u5482,1,0,0,0,-1.0,-1.0,0
req009196,u5483,1,0,0,0,-1.0,-1.0,0
req004667,u5484,1,0,0,0,-1.0,-1.0,0
req000422,u5486,1,0,0,0,-1.0,-1.0,0
req008999,u5487,1,0,0,0,-1.0,-1.0,0
req002978,u5488,1,0,0,0,-1.0,-1.0,0
req006330,u5488,2,0,0,0,-1.0,-1.0,0
req000576,u5490,1,0,0,0,-1.0,-1.0,0
req004827,u5490,2,0,0,0,-1.0,-1.0,0
req005603,u5490,3,0,0,0,-1.0,-1.0,0
req009402,u5490,4,0,0,0,-1.0,-1.0,0
req001543,u5491,1,0,0,0,-1.0,-1.0,0
req005308,u5491,2,0,0,0,-1.0,-1.0,0
req007615,u5491,3,0,0,0,-1.0,-1.0,0
req007190,u5492,1,0,0,0,-1.0,-1.0,0
req006741,u5493,1,1,1,0,-1.0,-1.0,0
req008088,u5493,2,2,1,1,1347.0,1347.0,1
req009823,u5493,3,2,1,2,2408.5,1735.0,2
req005208,u5495,1,0,0,0,-1.0,-1.0,0
req005018,u5497,1,1,0,0,-1.0,-1.0,0
req002331,u5498,1,0,0,0,-1.0,-1.0,0
req003632,u5498,2,0,0,0,-1.0,-1.0,0
req009724,u5499,1,0,0,0,-1.0,-1.0,0
req004408,u5500,1,0,0,0,-1.0,-1.0,0
req002538,u5501,1,0,0,0,-1.0,-1.0,0
req004811,u5502,1,0,0,0,-1.0,-1.0,0
req006163,u5502,2,0,0,0,-1.0,-1.0,0
req001178,u5505,1,0,0,0,-1.0,-1.0,0
req004830,u5505,2,0,0,0,-1.0,-1.0,0
req002834,u5506,1,0,0,0,-1.0,-1.0,0
req009453,u5508,1,0,0,0,-1.0,-1.0,0
req005713,u5509,1,0,0,0,-1.0,-1.0,0
req006679,u5512,1,0,0,0,-1.0,-1.0,0
req000364,u5513,1,0,0,0,-1.0,-1.0,0
req000734,u5513,2,0,0,0,-1.0,-1.0,0
req005663,u5513,3,0,0,0,-1.0,-1.0,0
req006579,u5513,4,0,0,0,-1.0,-1.0,0
req004064,u5515,1,1,0,0,-1.0,-1.0,0
req005118,u5515,2,1,0,1,1054.0,1054.0,1
req005188,u5515,3,1,0,1,1124.0,1124.0,1
req006482,u5515,4,1,0,1,2418.0,2418.0,1
req008767,u5515,5,1,0,1,4703.0,4703.0,0
req003877,u5516,1,0,0,0,-1.0,-1.0,0
req006727,u5516,2,0,0,0,-1.0,-1.0,0
req004567,u5517,1,1,1,0,-1.0,-1.0,0
req003271,u5519,1,0,0,0,-1.0,-1.0,0
req006140,u5519,2,1,0,0,-1.0,-1.0,0
req006041,u5520,1,0,0,0,-1.0,-1.0,0
req002956,u5521,1,0,0,0,-1.0,-1.0,0
req006351,u5522,1,0,0,0,-1.0,-1.0,0
req002694,u5523,1,0,0,0,-1.0,-1.0,0
req006973,u5524,1,0,0,0,-1.0,-1.0,0
req001616,u5527,1,0,0,0,-1.0,-1.0,0
req005951,u5527,2,1,0,0,-1.0,-1.0,0
req002570,u5529,1,0,0,0,-1.0,-1.0,0
req005827,u5530,1,0,0,0,-1.0,-1.0,0
req002508,u5531,1,0,0,0,-1.0,-1.0,0
req007465,u5534,1,0,0,0,-1.0,-1.0,0
req004910,u5536,1,0,0,0,-1.0,-1.0,0
req007122,u5539,1,0,0,0,-1.0,-1.0,0
req000485,u5540,1,0,0,0,-1.0,-1.0,0
req001083,u5541,1,1,0,0,-1.0,-1.0,0
req002178,u5542,1,1,1,0,-1.0,-1.0,0
req002533,u5542,2,1,1,1,355.0,355.0,1
req008306,u5542,3,1,1,1,6128.0,6128.0,0
req004721,u5544,1,0,0,0,-1.0,-1.0,0
req002941,u5545,1,0,0,0,-1.0,-1.0,0
