user_id,age,gender,segment
u9083,37,F,online_shopper
u2706,45,M,online_shopper
u2003,24,M,online_shopper
u8236,46,M,sports_fan
u8838,33,F,online_shopper
u1697,40,F,online_shopper
u2923,36,F,music_lover
u2703,41,F,online_shopper
u6614,42,M,music_lover
u6508,28,F,online_shopper
u9783,48,F,music_lover
u7534,22,M,sports_fan
u4745,34,M,online_shopper
u3797,18,F,traveler
u9325,22,M,traveler
u2350,47,M,music_lover
u8670,49,M,online_shopper
u3559,49,M,sports_fan
u4661,19,F,sports_fan
u7650,19,M,sports_fan
u3671,29,M,sports_fan
u6088,46,M,online_shopper
u4190,39,M,sports_fan
u4707,22,F,online_shopper
u4368,47,M,sports_fan
u6630,28,F,traveler
u1490,30,F,online_shopper
u3406,35,M,sports_fan
u9758,31,F,sports_fan
u8795,22,M,music_lover
u5746,28,M,sports_fan
u6678,21,M,traveler
u9446,39,M,online_shopper
u8776,34,F,music_lover
u3424,31,M,sports_fan
u5501,45,M,sports_fan
u5290,20,M,music_lover
u3952,38,M,online_shopper
u7737,41,F,traveler
u3599,19,M,music_lover
u3057,25,F,music_lover
u5901,41,M,sports_fan
u5938,33,F,traveler
u3266,23,M,online_shopper
u2454,38,M,online_shopper
u9981,49,M,traveler
u8285,24,F,music_lover
u5928,39,F,traveler
u7405,32,M,music_lover
u8323,26,F,sports_fan
u7417,35,F,traveler
u2826,29,F,traveler
u5131,23,F,sports_fan
u1806,44,M,music_lover
u7288,29,M,music_lover
u1814,24,M,traveler
u7387,32,F,traveler
u7860,18,F,online_shopper
u5220,32,F,music_lover
u1208,31,F,sports_fan
u6580,42,M,music_lover
u9360,30,M,online_shopper
u5351,41,F,online_shopper
u3148,38,F,traveler
u3811,31,M,online_shopper
u3386,32,F,online_shopper
u5373,38,F,online_shopper
u9606,26,F,sports_fan
u8393,35,F,traveler
u5702,23,F,online_shopper
u9087,37,F,sports_fan
u1118,21,M,traveler
u4560,25,F,traveler
u7118,36,M,sports_fan
u7021,28,M,online_shopper
u9437,25,F,online_shopper
u4590,48,F,traveler
u8945,27,M,sports_fan
u2649,46,M,traveler
u8470,22,F,sports_fan
u4569,19,F,online_shopper
u9332,48,M,traveler
u8003,29,M,sports_fan
u9371,38,F,music_lover
u7680,37,F,music_lover
u2963,42,M,sports_fan
u4430,23,F,sports_fan
u7333,28,F,sports_fan
u7374,46,F,music_lover
u4761,36,F,sports_fan
u7281,35,F,online_shopper
u2430,47,M,music_lover
u1786,24,M,sports_fan
u7436,34,M,music_lover
u2175,38,M,music_lover
u9953,38,F,music_lover
u7621,21,M,online_shopper
u7069,49,F,online_shopper
u7878,20,M,traveler
u9983,48,F,online_shopper
u3428,42,F,music_lover
u8309,47,F,sports_fan
u8804,21,F,traveler
u7914,31,M,music_lover
u5241,26,M,sports_fan
u8357,40,F,traveler
u2016,42,F,traveler
u3529,35,F,sports_fan
u4144,35,F,traveler
u4811,33,F,online_shopper
u1054,45,F,sports_fan
u5841,29,M,sports_fan
u9117,25,M,online_shopper
u8407,47,F,sports_fan
u4320,45,M,online_shopper
u3310,26,M,traveler
u4184,46,M,music_lover
u2967,35,M,sports_fan
u9177,23,M,online_shopper
u7528,31,M,music_lover
u9025,23,M,music_lover
u5741,24,F,online_shopper
u1680,22,F,sports_fan
u5185,20,M,sports_fan
u2085,27,F,sports_fan
u4238,47,F,traveler
u1439,33,M,sports_fan
u6861,28,F,online_shopper
u2237,20,F,music_lover
u1360,32,M,sports_fan
u7056,29,M,traveler
u5314,39,M,online_shopper
u9592,18,F,online_shopper
u3656,30,F,traveler
u7242,48,M,sports_fan
u6318,33,M,sports_fan
u3445,41,F,music_lover
u2045,24,F,online_shopper
u2819,24,F,online_shopper
u9008,23,M,music_lover
u8192,20,F,sports_fan
u8504,47,F,sports_fan
u3283,29,M,sports_fan
u2192,26,F,sports_fan
u5866,43,M,music_lover
u9780,28,F,traveler
u7685,23,F,traveler
u9400,29,F,online_shopper
u7122,33,F,sports_fan
u4414,39,F,music_lover
u3720,39,F,traveler
u4268,39,M,traveler
u4588,23,M,music_lover
u6877,29,F,online_shopper
u1495,21,M,music_lover
u7981,35,F,online_shopper
u5502,34,M,sports_fan
u7237,25,M,online_shopper
u5875,49,M,sports_fan
u1223,30,M,sports_fan
u5857,22,M,sports_fan
u9395,20,M,music_lover
u5619,42,M,traveler
u5181,36,M,music_lover
u1720,22,F,music_lover
u5275,35,M,traveler
u2757,23,M,traveler
u3191,26,F,traveler
u5465,34,F,traveler
u5382,28,F,sports_fan
u6974,32,M,traveler
u2280,36,F,music_lover
u1105,33,M,sports_fan
u9138,43,F,music_lover
u3401,18,M,sports_fan
u1605,32,M,sports_fan
u5137,38,F,online_shopper
u8558,22,F,sports_fan
u9203,37,F,online_shopper
u6139,22,F,online_shopper
u5863,49,M,sports_fan
u7959,33,F,traveler
u9294,25,M,traveler
u6707,47,F,music_lover
u6833,41,M,music_lover
u7929,23,F,online_shopper
u2501,29,M,sports_fan
u8970,49,F,sports_fan
u1533,21,F,sports_fan
u5643,33,F,online_shopper
u3160,28,M,sports_fan
u5854,30,M,music_lover
u4888,37,F,traveler
u6542,32,F,online_shopper
u6411,38,F,traveler
u3531,22,M,online_shopper
u1708,30,F,traveler
u5443,19,F,online_shopper
u3808,29,M,traveler
u3414,23,F,music_lover
u2443,46,M,music_lover
u1363,40,F,online_shopper
u3171,20,F,music_lover
u9764,27,F,traveler
u9848,37,M,music_lover
u5228,42,F,music_lover
u5187,21,F,traveler
u8406,27,M,traveler
u7559,44,M,sports_fan
u5734,24,M,sports_fan
u9572,35,F,online_shopper
u9531,38,F,online_shopper
u1465,39,F,sports_fan
u7999,31,M,traveler
u8576,35,M,online_shopper
u8023,18,F,traveler
u4073,42,M,sports_fan
u8104,40,M,sports_fan
u9504,41,M,online_shopper
u7540,38,F,sports_fan
u2550,38,M,online_shopper
u5034,34,F,music_lover
u2314,47,F,traveler
u7632,49,F,traveler
u3347,20,M,traveler
u5583,32,M,music_lover
u3288,31,F,sports_fan
u2915,24,F,sports_fan
u8074,47,M,music_lover
u4694,27,F,music_lover
u6658,42,M,sports_fan
u7258,46,M,music_lover
u4548,46,M,sports_fan
u3032,25,M,music_lover
u8237,49,M,music_lover
u1387,28,F,sports_fan
u4232,45,F,sports_fan
u8917,22,F,sports_fan
u8062,49,M,sports_fan
u9382,20,F,online_shopper
u7961,42,F,online_shopper
u8209,37,M,sports_fan
u2996,26,F,traveler
u2676,36,M,traveler
u7010,24,M,online_shopper
u5146,18,M,music_lover
u5358,27,M,sports_fan
u3194,44,M,online_shopper
u1869,29,F,traveler
u9415,32,F,sports_fan
u5380,38,M,music_lover
u2572,42,M,music_lover
u4180,44,M,traveler
u6669,42,F,traveler
u6523,39,M,sports_fan
u2520,28,M,online_shopper
u4814,23,M,sports_fan
u2461,20,M,sports_fan
u1101,47,M,music_lover
u9031,45,F,sports_fan
u6050,26,F,online_shopper
u4482,34,F,sports_fan
u8417,40,F,traveler
u7447,36,M,sports_fan
u6767,19,F,traveler
u2788,38,F,music_lover
u8621,22,M,music_lover
u1408,35,M,music_lover
u4215,49,M,music_lover
u3815,29,F,online_shopper
u4687,41,F,music_lover
u2179,32,M,sports_fan
u1458,31,F,music_lover
u1229,19,F,traveler
u9952,41,M,traveler
u1260,39,M,online_shopper
u2584,27,M,online_shopper
u8376,37,M,music_lover
u4526,20,M,music_lover
u8303,47,F,traveler
u7291,26,F,music_lover
u2210,32,F,music_lover
u2106,47,F,sports_fan
u3748,39,F,sports_fan
u8811,38,M,online_shopper
u9665,47,F,music_lover
u2427,46,F,music_lover
u9683,46,F,traveler
u8047,43,M,sports_fan
u7864,20,F,music_lover
u1062,36,F,sports_fan
u2809,23,F,online_shopper
u9883,43,F,traveler
u6459,37,F,online_shopper
u3368,21,F,music_lover
u4596,49,M,music_lover
u1410,28,M,music_lover
u8956,25,M,sports_fan
u8754,35,F,sports_fan
u7690,39,M,online_shopper
u7795,30,M,sports_fan
u8154,32,F,music_lover
u2453,33,M,online_shopper
u7053,42,M,traveler
u6194,20,F,music_lover
u2133,22,F,sports_fan
u6656,44,M,sports_fan
u9643,24,M,music_lover
u3268,18,F,music_lover
u2221,25,F,online_shopper
u5633,23,M,traveler
u6137,21,M,sports_fan
u7343,28,F,sports_fan
u2823,23,M,online_shopper
u9480,35,F,online_shopper
u1426,37,M,traveler
u4451,41,F,traveler
u5878,37,F,traveler
u3137,38,F,sports_fan
u4487,19,M,online_shopper
u4313,47,M,sports_fan
u9591,36,M,sports_fan
u9379,48,F,online_shopper
u3699,36,M,traveler
u9188,49,F,online_shopper
u7749,35,M,online_shopper
u6611,45,M,sports_fan
u2420,41,M,online_shopper
u2937,28,M,sports_fan
u4481,20,F,traveler
u4456,28,F,traveler
u7845,18,F,music_lover
u9583,19,M,online_shopper
u6317,41,F,traveler
u6688,18,M,sports_fan
u4621,18,M,sports_fan
u6956,30,F,sports_fan
u2304,44,F,traveler
u7665,18,F,online_shopper
u7727,27,F,online_shopper
u7504,46,M,traveler
u3100,30,F,traveler
u7600,25,M,music_lover
u2940,39,M,online_shopper
u3065,24,M,music_lover
u4947,37,M,music_lover
u3691,29,M,music_lover
u2282,25,F,music_lover
u8637,30,M,online_shopper
u8097,19,F,music_lover
u8977,26,F,online_shopper
u7377,37,M,traveler
u7625,34,F,online_shopper
u2366,48,F,traveler
u4181,35,M,online_shopper
u1637,41,F,online_shopper
u8123,33,M,online_shopper
u1566,26,F,sports_fan
u9641,22,F,online_shopper
u7475,37,F,traveler
u9000,33,F,online_shopper
u3227,43,M,music_lover
u3794,30,F,traveler
u4043,40,F,music_lover
u2334,19,M,traveler
u6954,40,M,music_lover
u6616,47,F,traveler
u2281,29,F,music_lover
u3234,26,M,music_lover
u2802,19,M,traveler
u2965,29,M,traveler
u5405,41,M,traveler
u3173,39,F,music_lover
u9651,23,M,online_shopper
u7086,30,M,traveler
u4822,33,F,traveler
u7397,37,M,online_shopper
u4008,42,M,music_lover
u1906,25,F,sports_fan
u6287,24,M,sports_fan
u9181,45,M,online_shopper
u7414,32,M,online_shopper
u8949,22,M,sports_fan
u6782,38,F,sports_fan
u3694,35,M,music_lover
u5850,38,M,sports_fan
u6952,36,M,music_lover
u8650,30,F,traveler
u1170,40,F,online_shopper
u1374,42,M,traveler
u1290,33,F,online_shopper
u1112,30,F,traveler
u2394,43,M,music_lover
u1890,48,M,online_shopper
u6958,46,F,traveler
u6572,45,M,online_shopper
u6426,31,M,music_lover
u9502,33,F,sports_fan
u7620,39,M,traveler
u8523,29,M,online_shopper
u7032,29,F,sports_fan
u5069,28,F,sports_fan
u6537,49,F,online_shopper
u3780,43,F,sports_fan
u1354,45,F,online_shopper
u7403,40,M,online_shopper
u8661,45,F,music_lover
u5536,40,F,online_shopper
u7656,24,M,traveler
u2376,47,F,music_lover
u1356,21,F,music_lover
u3897,23,F,music_lover
u9803,40,M,music_lover
u4575,31,F,traveler
u2146,43,F,traveler
u5019,48,M,music_lover
u6753,48,M,sports_fan
u4098,31,F,traveler
u4906,29,F,traveler
u1441,32,M,music_lover
u8438,28,F,traveler
u3843,21,F,music_lover
u6736,42,F,sports_fan
u4053,28,F,music_lover
u4606,42,M,sports_fan
u1719,29,M,traveler
u6828,37,M,sports_fan
u7968,25,M,music_lover
u7634,41,F,online_shopper
u4543,35,F,traveler
u1795,23,F,online_shopper
u6051,26,M,music_lover
u4105,41,M,online_shopper
u9615,34,F,traveler
u8331,22,M,music_lover
u8521,33,M,music_lover
u3076,30,F,sports_fan
u1437,30,F,music_lover
u4267,38,F,music_lover
u1966,26,F,online_shopper
u9018,19,M,sports_fan
u5667,38,M,sports_fan
u2105,33,F,online_shopper
u7757,18,F,music_lover
u4723,25,F,traveler
u3893,41,F,sports_fan
u9914,19,F,sports_fan
u8550,27,F,traveler
u6312,30,M,traveler
u6378,18,M,online_shopper
u6203,20,M,sports_fan
u3650,26,F,music_lover
u6645,40,F,online_shopper
u6486,40,M,traveler
u1599,43,F,music_lover
u6311,21,M,traveler
u3189,48,M,traveler
u3834,22,M,sports_fan
u5652,40,M,online_shopper
u9301,19,M,music_lover
u6719,32,M,sports_fan
u1994,20,M,music_lover
u9246,36,F,music_lover
u8348,28,M,online_shopper
u3915,24,F,music_lover
u1521,24,M,sports_fan
u9734,44,F,sports_fan
u4138,39,F,sports_fan
u1652,34,F,sports_fan
u6766,43,F,music_lover
u6268,44,M,sports_fan
u8220,32,M,online_shopper
u8343,25,M,music_lover
u5113,27,F,online_shopper
u2536,32,F,sports_fan
u4178,49,F,online_shopper
u4127,43,M,traveler
u2053,48,M,sports_fan
u5913,37,F,music_lover
u7948,41,M,online_shopper
u8888,24,M,music_lover
u9069,34,F,sports_fan
u1015,40,M,music_lover
u8362,37,M,online_shopper
u3624,38,M,online_shopper
u9788,30,M,traveler
u1128,23,M,traveler
u1967,22,M,online_shopper
u4139,33,M,traveler
u9290,45,M,sports_fan
u3092,19,M,online_shopper
u5529,49,F,online_shopper
u3762,41,M,online_shopper
u5182,41,M,music_lover
u3270,47,F,sports_fan
u7793,22,F,sports_fan
u6383,47,F,sports_fan
u1160,22,M,sports_fan
u2663,29,M,online_shopper
u7496,40,M,traveler
u3920,35,M,sports_fan
u6554,38,M,sports_fan
u9852,18,M,traveler
u1263,49,F,online_shopper
u8290,30,M,online_shopper
u2860,37,M,online_shopper
u6394,29,M,online_shopper
u5715,25,M,traveler
u1099,18,F,music_lover
u4015,32,M,traveler
u8770,27,F,sports_fan
u9401,18,F,online_shopper
u9499,31,F,sports_fan
u2104,30,F,music_lover
u9223,37,F,online_shopper
u4587,27,F,music_lover
u3372,49,F,sports_fan
u6290,22,M,traveler
u1690,26,M,music_lover
u5527,48,F,traveler
u9358,31,F,sports_fan
u4556,38,F,sports_fan
u4447,18,M,sports_fan
u3030,32,F,sports_fan
u8554,44,F,sports_fan
u7190,36,F,online_shopper
u8026,37,F,online_shopper
u8398,48,M,traveler
u4009,24,M,music_lover
u3321,35,F,music_lover
u5099,21,M,online_shopper
u6724,41,M,sports_fan
u9307,38,F,sports_fan
u6625,23,F,online_shopper
u2760,20,F,sports_fan
u9516,21,F,music_lover
u4063,42,F,sports_fan
u6419,19,F,sports_fan
u7739,20,F,music_lover
u3360,35,M,music_lover
u8842,19,F,online_shopper
u7875,44,F,sports_fan
u2686,42,M,traveler
u6231,48,M,music_lover
u7030,25,F,music_lover
u2654,24,F,music_lover
u4755,47,M,music_lover
u6228,26,M,music_lover
u9662,48,M,music_lover
u3058,41,F,online_shopper
u4524,26,M,sports_fan
u8919,19,M,traveler
u3003,24,F,traveler
u6012,42,M,traveler
u9250,30,F,sports_fan
u7593,47,F,traveler
u9227,46,M,sports_fan
u7365,42,F,sports_fan
u6499,25,M,sports_fan
u7231,18,M,sports_fan
u9731,20,F,traveler
u8904,25,M,sports_fan
u8803,49,M,online_shopper
u3727,36,M,music_lover
u2891,21,M,music_lover
u2143,27,M,music_lover
u6858,35,M,online_shopper
u8367,36,F,music_lover
u8647,38,M,traveler
u3392,29,M,traveler
u2685,28,F,online_shopper
u7743,49,M,online_shopper
u3231,23,M,online_shopper
u7791,23,F,online_shopper
u3230,40,F,music_lover
u5927,45,M,sports_fan
u1643,43,F,music_lover
u3114,25,M,online_shopper
u9143,39,M,traveler
u3239,27,F,online_shopper
u8886,39,F,online_shopper
u8125,19,F,music_lover
u9179,30,F,sports_fan
u4738,36,M,music_lover
u1346,49,F,online_shopper
u4740,39,F,traveler
u2227,39,F,sports_fan
u3069,23,M,online_shopper
u9716,48,M,traveler
u1650,21,F,traveler
u3164,48,M,traveler
u2390,28,M,sports_fan
u2182,35,F,sports_fan
u7669,41,M,online_shopper
u2843,19,M,music_lover
u3229,20,M,music_lover
u4658,34,M,sports_fan
u4632,26,M,online_shopper
u7557,36,M,online_shopper
u2167,35,M,online_shopper
u8612,23,M,music_lover
u7769,41,M,sports_fan
u4346,21,M,online_shopper
u3673,34,M,music_lover
u9900,47,M,music_lover
u1954,40,F,music_lover
u8477,47,F,online_shopper
u6866,47,M,sports_fan
u3326,36,F,traveler
u9714,38,M,online_shopper
u4343,28,F,traveler
u2865,35,M,music_lover
u5885,48,M,music_lover
u2517,49,F,sports_fan
u7583,41,F,music_lover
u8248,33,M,music_lover
u4033,49,F,music_lover
u6354,36,M,sports_fan
u9004,26,M,music_lover
u6266,34,M,online_shopper
u3412,33,F,music_lover
u1782,23,F,music_lover
u5830,36,M,music_lover
u4937,47,M,music_lover
u3888,21,F,online_shopper
u7628,28,M,online_shopper
u4592,37,M,online_shopper
u1385,32,M,traveler
u1935,41,F,online_shopper
u9888,26,M,online_shopper
u5948,48,M,sports_fan
u4067,38,M,traveler
u8046,45,M,online_shopper
u5544,28,M,sports_fan
u5323,27,M,online_shopper
u8272,27,M,sports_fan
u9076,36,M,traveler
u5293,42,M,music_lover
u1633,49,M,online_shopper
u6076,18,M,sports_fan
u9168,34,F,music_lover
u9067,36,F,online_shopper
u5135,35,M,sports_fan
u6240,41,M,music_lover
u8492,38,F,sports_fan
u2422,43,F,online_shopper
u8997,34,M,music_lover
u9543,36,F,music_lover
u6835,20,M,music_lover
u2278,30,M,traveler
u4622,19,F,online_shopper
u8866,26,F,music_lover
u3564,49,M,sports_fan
u6526,30,F,traveler
u5402,49,M,online_shopper
u4362,18,F,music_lover
u5571,49,M,online_shopper
u3308,27,M,online_shopper
u6949,38,F,music_lover
u8965,42,M,music_lover
u4648,45,F,music_lover
u2595,20,M,sports_fan
u5209,27,M,traveler
u3515,36,M,traveler
u5716,24,F,traveler
u2022,34,F,traveler
u6689,46,M,music_lover
u1212,42,M,sports_fan
u7992,40,M,traveler
u4778,47,F,traveler
u8418,45,F,music_lover
u5758,29,M,online_shopper
u1730,25,M,online_shopper
u3877,35,F,traveler
u8653,48,M,music_lover
u5915,20,M,music_lover
u6254,47,F,music_lover
u8080,42,F,online_shopper
u2523,47,M,online_shopper
u1611,48,F,online_shopper
u9560,49,M,music_lover
u4258,21,F,music_lover
u7812,49,F,online_shopper
u8617,38,F,traveler
u2200,42,F,sports_fan
u9078,43,F,music_lover
u6049,25,F,music_lover
u2905,22,M,sports_fan
u8564,28,M,traveler
u2361,19,M,online_shopper
u3226,36,M,music_lover
u2518,20,F,sports_fan
u9897,29,F,traveler
u7865,24,M,sports_fan
u1196,49,F,online_shopper
u9261,23,F,sports_fan
u3873,40,M,traveler
u6729,25,M,online_shopper
u1380,44,M,sports_fan
u9660,22,F,music_lover
u7928,30,F,online_shopper
u9295,48,F,online_shopper
u8517,30,M,sports_fan
u1861,39,F,music_lover
u7803,18,F,traveler
u1058,31,F,sports_fan
u2781,21,F,sports_fan
u1644,39,M,sports_fan
u4732,37,F,music_lover
u7223,46,F,music_lover
u1530,49,F,sports_fan
u1917,18,M,online_shopper
u9737,49,F,online_shopper
u1139,31,M,traveler
u4114,36,F,online_shopper
u9772,36,F,online_shopper
u2886,20,F,sports_fan
u7193,37,M,sports_fan
u6415,28,F,music_lover
u5905,26,M,online_shopper
u4119,42,M,sports_fan
u1462,47,M,traveler
u3857,41,F,online_shopper
u3279,47,F,online_shopper
u6731,36,F,sports_fan
u7104,45,M,traveler
u2977,19,F,sports_fan
u2902,30,M,traveler
u8270,20,M,traveler
u9513,48,M,sports_fan
u6258,28,M,online_shopper
u6489,31,F,music_lover
u5065,32,M,online_shopper
u4134,22,M,sports_fan
u9774,24,M,traveler
u9771,19,M,traveler
u9830,23,M,online_shopper
u2769,28,M,music_lover
u2689,44,F,sports_fan
u9652,19,F,traveler
u4400,30,F,sports_fan
u5098,18,F,online_shopper
u5305,48,M,traveler
u5431,44,M,traveler
u8453,20,F,traveler
u5650,47,F,sports_fan
u5730,49,M,music_lover
u4608,37,F,traveler
u8793,19,M,sports_fan
u7666,36,F,online_shopper
u7449,45,F,sports_fan
u4863,39,F,online_shopper
u3075,47,F,sports_fan
u9436,26,M,sports_fan
u6057,35,M,online_shopper
u5682,40,M,traveler
u4716,18,M,music_lover
u2522,37,F,online_shopper
u1925,31,M,music_lover
u3033,46,M,online_shopper
u1572,31,M,sports_fan
u6975,35,M,traveler
u9115,30,M,traveler
u2267,21,F,music_lover
u3839,35,F,online_shopper
u8772,36,F,online_shopper
u3068,41,M,online_shopper
u9674,21,M,online_shopper
u3123,23,F,music_lover
u7464,29,F,music_lover
u3043,26,M,music_lover
u9703,30,M,music_lover
u4218,41,M,online_shopper
u8333,31,F,music_lover
u3214,32,F,music_lover
u4936,31,F,sports_fan
u2669,35,F,sports_fan
u6624,47,F,music_lover
u7176,49,F,sports_fan
u9373,49,F,sports_fan
u4886,19,F,sports_fan
u3355,20,F,sports_fan
u2381,35,F,traveler
u7735,36,F,online_shopper
u1558,35,M,sports_fan
u5223,32,F,online_shopper
u4095,39,F,online_shopper
u1361,42,F,sports_fan
u4810,41,M,online_shopper
u3064,23,M,traveler
u6589,21,M,online_shopper
u8358,27,M,online_shopper
u4126,29,M,online_shopper
u6310,22,F,sports_fan
u7345,37,F,sports_fan
u5670,22,M,traveler
u8033,33,F,online_shopper
u4196,35,M,sports_fan
u2675,32,F,music_lover
u1264,25,F,music_lover
u8753,18,F,sports_fan
u8710,26,F,music_lover
u9807,29,F,traveler
u5177,18,F,sports_fan
u2928,22,F,online_shopper
u6271,26,F,traveler
u7192,18,F,sports_fan
u4715,49,M,traveler
u1154,47,M,online_shopper
u9121,31,F,music_lover
u9470,34,F,online_shopper
u3947,20,M,online_shopper
u5435,33,M,music_lover
u2804,25,M,traveler
u8598,36,M,sports_fan
u3400,45,M,sports_fan
u6911,32,F,traveler
u8701,47,F,sports_fan
u3964,19,M,sports_fan
u4796,23,M,online_shopper
u4867,27,M,online_shopper
u1457,38,M,traveler
u9216,30,M,music_lover
u3807,45,F,music_lover
u6269,32,M,online_shopper
u8016,28,F,music_lover
u4786,26,F,sports_fan
u2643,44,M,online_shopper
u3672,31,M,music_lover
u8847,20,F,music_lover
u5022,47,F,sports_fan
u4549,37,F,online_shopper
u3580,44,F,music_lover
u4397,43,F,music_lover
u7605,49,M,music_lover
u6186,33,M,traveler
u8487,25,F,sports_fan
u6276,28,F,traveler
u4501,19,M,music_lover
u6697,22,F,online_shopper
u7787,46,M,sports_fan
u7402,47,M,online_shopper
u7170,29,F,sports_fan
u6405,26,M,traveler
u6517,28,M,traveler
u3558,33,F,music_lover
u6521,42,M,traveler
u8069,27,M,traveler
u2064,42,F,online_shopper
u1914,28,M,music_lover
u3452,47,M,online_shopper
u2144,18,F,traveler
u9024,18,F,traveler
u5954,18,M,music_lover
u5020,41,M,music_lover
u1461,37,F,online_shopper
u9428,32,F,traveler
u6013,26,F,sports_fan
u2565,44,M,online_shopper
u2544,23,F,sports_fan
u2999,36,F,online_shopper
u8546,25,M,traveler
u9844,34,F,traveler
u9625,29,F,online_shopper
u3300,19,F,online_shopper
u4243,25,M,sports_fan
u2890,18,F,traveler
u3261,45,M,music_lover
u8568,30,M,sports_fan
u3942,28,M,music_lover
u5354,38,F,music_lover
u4494,36,F,online_shopper
u8305,19,F,online_shopper
u8258,47,M,music_lover
u3754,37,M,sports_fan
u3620,35,F,online_shopper
u9462,38,F,traveler
u4030,41,M,music_lover
u8392,21,M,online_shopper
u7686,24,M,sports_fan
u1152,22,M,online_shopper
u4708,26,M,music_lover
u2134,48,F,music_lover
u6014,30,F,online_shopper
u9997,35,M,traveler
u3140,32,F,traveler
u9987,35,M,sports_fan
u7581,18,F,traveler
u8723,21,M,sports_fan
u5023,30,F,traveler
u4749,31,F,traveler
u8223,25,M,music_lover
u6600,38,F,online_shopper
u4748,22,M,music_lover
u2898,37,M,sports_fan
u6742,48,F,traveler
u5003,24,F,online_shopper
u4303,43,M,sports_fan
u8141,41,F,music_lover
u6080,26,F,traveler
u5989,23,F,traveler
u9595,29,F,online_shopper
u3489,42,F,sports_fan
u6932,28,F,online_shopper
u7294,32,M,online_shopper
u2896,34,M,sports_fan
u1327,48,F,music_lover
u1422,20,F,sports_fan
u3562,34,M,sports_fan
u3125,44,M,online_shopper
u8605,38,F,online_shopper
u1846,25,M,sports_fan
u3675,39,F,sports_fan
u5560,29,F,music_lover
u4515,30,F,traveler
u9608,43,M,online_shopper
u7473,29,M,sports_fan
u9466,22,M,music_lover
u4667,18,M,online_shopper
u7925,45,F,traveler
u6971,34,M,music_lover
u5296,22,F,traveler
u1679,45,F,sports_fan
u4993,38,F,online_shopper
u3922,25,M,music_lover
u7611,19,M,sports_fan
u7409,40,F,music_lover
u1157,22,F,music_lover
u9247,31,M,sports_fan
u5140,19,M,online_shopper
u3029,38,M,sports_fan
u3598,29,F,online_shopper
u9530,42,M,music_lover
u4834,45,M,music_lover
u8377,46,M,sports_fan
u6720,31,M,music_lover
u5727,22,M,music_lover
u2136,38,M,traveler
u8725,44,F,traveler
u2158,35,M,traveler
u4764,42,M,online_shopper
u7717,35,F,traveler
u5366,33,M,sports_fan
u4973,46,M,traveler
u6754,22,F,online_shopper
u5129,19,M,traveler
u5843,35,M,sports_fan
u5117,39,F,traveler
u8511,43,F,traveler
u3534,20,F,music_lover
u6821,43,M,traveler
u5327,46,M,traveler
u4542,26,F,music_lover
u8330,45,F,traveler
u4919,23,M,sports_fan
u2414,43,M,sports_fan
u2661,43,M,traveler
u8276,35,M,sports_fan
u7844,47,M,music_lover
u9877,18,M,traveler
u6008,48,F,traveler
u7488,49,F,online_shopper
u3728,35,M,music_lover
u7164,43,M,music_lover
u2853,39,M,traveler
u8320,19,F,traveler
u8649,40,F,music_lover
u4155,40,M,sports_fan
u9390,34,F,music_lover
u5505,29,M,online_shopper
u2433,47,F,sports_fan
u9696,39,F,music_lover
u9344,38,F,traveler
u5522,41,F,music_lover
u1435,41,M,traveler
u4791,42,M,music_lover
u2645,19,M,traveler
u6597,44,M,music_lover
u7879,18,M,sports_fan
u3721,27,M,traveler
u2763,39,F,sports_fan
u9642,19,M,sports_fan
u4028,22,F,sports_fan
u2196,34,F,sports_fan
u9357,18,F,music_lover
u7918,31,F,sports_fan
u1609,38,F,traveler
u2004,23,F,traveler
u8936,28,F,music_lover
u1431,24,F,online_shopper
u7930,44,F,online_shopper
u9750,37,F,traveler
u2771,37,M,music_lover
u8519,38,M,music_lover
u3619,49,F,sports_fan
u9195,39,F,sports_fan
u6506,41,F,traveler
u2372,26,M,online_shopper
u2130,40,F,online_shopper
u4363,43,M,music_lover
u3977,20,F,online_shopper
u5058,23,F,music_lover
u2112,26,F,music_lover
u8624,23,F,online_shopper
u5721,45,F,music_lover
u4470,44,M,music_lover
u3569,27,M,music_lover
u9423,41,F,traveler
u2496,47,M,music_lover
u4291,25,M,traveler
u1353,37,F,sports_fan
u1298,33,F,online_shopper
u9923,24,F,online_shopper
u1050,40,F,music_lover
u5983,40,M,online_shopper
u9454,41,F,online_shopper
u4164,48,F,sports_fan
u8824,35,M,sports_fan
u8050,45,F,traveler
u5055,35,M,sports_fan
u5085,32,F,sports_fan
u4058,39,M,sports_fan
u3570,44,F,music_lover
u9107,23,F,traveler
u6020,22,F,online_shopper
u1307,35,F,sports_fan
u6847,25,F,traveler
u6237,20,M,traveler
u4340,33,F,sports_fan
u2530,34,M,online_shopper
u7979,34,F,music_lover
u8347,29,M,traveler
u1892,40,F,online_shopper
u3464,24,F,sports_fan
u4736,39,F,traveler
u2582,39,M,music_lover
u9903,38,M,traveler
u6604,45,F,traveler
u8974,23,M,traveler
u4900,47,M,music_lover
u9936,19,F,music_lover
u6205,22,F,online_shopper
u6595,19,M,online_shopper
u7873,47,M,traveler
u4935,20,M,online_shopper
u7577,22,F,sports_fan
u7429,48,M,music_lover
u7292,34,M,sports_fan
u3632,48,M,music_lover
u3109,44,F,music_lover
u8493,48,F,music_lover
u2442,36,F,music_lover
