request_id,user_id,adslot_id,timestamp,floor_price,win_price
req004985,u3458,s03,2025-08-20 11:23:04,3.38,5.2
req004986,u8134,s03,2025-08-20 11:23:05,2.54,0.0
req004987,u9078,s02,2025-08-20 11:23:06,4.3,0.0
req004988,u2353,s03,2025-08-20 11:23:07,1.66,2.38
req004989,u7750,s02,2025-08-20 11:23:08,1.76,0.0
req004990,u2125,s01,2025-08-20 11:23:09,0.85,0.0
req004991,u8448,s03,2025-08-20 11:23:10,2.92,3.34
req004992,u3208,s02,2025-08-20 11:23:11,2.15,2.86
req004993,u8493,s04,2025-08-20 11:23:12,2.03,3.96
req004994,u8290,s04,2025-08-20 11:23:13,2.56,4.09
req004995,u6202,s02,2025-08-20 11:23:14,4.32,6.16
req004996,u4834,s01,2025-08-20 11:23:15,0.97,0.0
req004997,u6423,s04,2025-08-20 11:23:16,2.86,3.53
req004998,u5244,s04,2025-08-20 11:23:17,1.38,0.0
req004999,u4441,s01,2025-08-20 11:23:18,1.46,0.0
req005000,u2533,s02,2025-08-20 11:23:19,1.66,1.92
req005001,u8008,s01,2025-08-20 11:23:20,2.57,3.74
req005002,u2539,s04,2025-08-20 11:23:21,2.72,3.74
req005003,u2205,s04,2025-08-20 11:23:22,4.42,5.89
req005004,u9845,s02,2025-08-20 11:23:23,4.51,5.64
req005005,u7670,s03,2025-08-20 11:23:24,3.14,3.99
req005006,u9473,s03,2025-08-20 11:23:25,1.77,0.0
req005007,u2817,s01,2025-08-20 11:23:26,4.18,4.29
req005008,u5571,s01,2025-08-20 11:23:27,4.07,0.0
req005009,u3820,s02,2025-08-20 11:23:28,4.09,5.08
req005010,u2892,s02,2025-08-20 11:23:29,0.57,0.9
req005011,u9307,s01,2025-08-20 11:23:30,3.89,5.74
req005012,u7063,s02,2025-08-20 11:23:31,4.34,6.19
req005013,u3953,s04,2025-08-20 11:23:32,3.22,4.85
req005014,u4956,s04,2025-08-20 11:23:33,3.88,4.28
req005015,u1844,s04,2025-08-20 11:23:34,3.99,4.37
req005016,u1408,s03,2025-08-20 11:23:35,2.78,3.95
req005017,u5834,s01,2025-08-20 11:23:36,4.16,5.64
req005018,u5497,s02,2025-08-20 11:23:37,4.07,5.89
req005019,u3372,s04,2025-08-20 11:23:38,4.62,6.42
req005020,u3568,s01,2025-08-20 11:23:39,4.65,5.05
req005021,u5366,s03,2025-08-20 11:23:40,2.88,4.87
req005022,u7761,s04,2025-08-20 11:23:41,0.64,1.04
req005023,u8670,s01,2025-08-20 11:23:42,0.59,2.29
req005024,u7570,s02,2025-08-20 11:23:43,4.73,5.95
req005025,u2670,s04,2025-08-20 11:23:44,2.02,3.41
req005026,u7679,s02,2025-08-20 11:23:45,2.2,3.45
req005027,u7735,s01,2025-08-20 11:23:46,2.61,4.36
req005028,u3042,s02,2025-08-20 11:23:47,1.7,3.01
req005029,u2908,s02,2025-08-20 11:23:48,3.16,0.0
req005030,u9773,s01,2025-08-20 11:23:49,4.03,5.74
req005031,u7097,s01,2025-08-20 11:23:50,1.66,2.05
req005032,u8591,s01,2025-08-20 11:23:51,3.84,5.59
req005033,u1594,s01,2025-08-20 11:23:52,3.52,5.51
req005034,u1810,s02,2025-08-20 11:23:53,2.87,4.23
req005035,u2532,s01,2025-08-20 11:23:54,1.96,3.92
req005036,u1333,s01,2025-08-20 11:23:55,4.43,0.0
req005037,u3570,s01,2025-08-20 11:23:56,2.31,2.83
req005038,u1981,s01,2025-08-20 11:23:57,2.19,3.87
req005039,u8785,s01,2025-08-20 11:23:58,3.39,3.81
req005040,u4783,s01,2025-08-20 11:23:59,4.64,5.72
req005041,u8259,s02,2025-08-20 11:24:00,2.79,4.15
req005042,u8154,s02,2025-08-20 11:24:01,3.75,5.1
req005043,u7580,s01,2025-08-20 11:24:02,2.56,3.93
req005044,u6269,s01,2025-08-20 11:24:03,1.48,2.19
req005045,u6882,s02,2025-08-20 11:24:04,1.06,3.01
req005046,u8755,s04,2025-08-20 11:24:05,1.11,1.22
req005047,u2888,s01,2025-08-20 11:24:06,0.6,1.88
req005048,u6504,s03,2025-08-20 11:24:07,2.99,4.74
req005049,u6428,s01,2025-08-20 11:24:08,1.09,2.88
req005050,u8905,s03,2025-08-20 11:24:09,4.4,5.87
req005051,u3705,s01,2025-08-20 11:24:10,4.92,6.11
req005052,u1701,s04,2025-08-20 11:24:11,2.73,3.7
req005053,u4127,s02,2025-08-20 11:24:12,2.52,3.47
req005054,u5347,s04,2025-08-20 11:24:13,2.07,2.98
req005055,u2133,s03,2025-08-20 11:24:14,3.37,4.8
req005056,u4762,s03,2025-08-20 11:24:15,3.24,4.73
req005057,u9952,s01,2025-08-20 11:24:16,2.05,3.13
req005058,u7852,s01,2025-08-20 11:24:17,2.04,3.55
req005059,u6137,s04,2025-08-20 11:24:18,3.4,4.5
req005060,u2176,s02,2025-08-20 11:24:19,3.0,3.28
req005061,u8601,s03,2025-08-20 11:24:20,3.73,5.45
req005062,u7303,s02,2025-08-20 11:24:21,4.74,0.0
req005063,u9134,s03,2025-08-20 11:24:22,4.01,5.76
req005064,u4769,s03,2025-08-20 11:24:23,1.87,0.0
req005065,u8822,s03,2025-08-20 11:24:24,3.92,4.53
req005066,u3435,s02,2025-08-20 11:24:25,2.53,4.12
req005067,u8947,s04,2025-08-20 11:24:26,4.0,5.07
req005068,u3790,s01,2025-08-20 11:24:27,4.49,4.83
req005069,u6644,s04,2025-08-20 11:24:28,1.62,2.48
req005070,u1465,s01,2025-08-20 11:24:29,1.57,1.82
req005071,u7525,s03,2025-08-20 11:24:30,2.45,4.04
req005072,u4134,s03,2025-08-20 11:24:31,0.73,1.2
req005073,u6640,s02,2025-08-20 11:24:32,3.59,0.0
req005074,u4588,s02,2025-08-20 11:24:33,3.87,0.0
req005075,u2982,s01,2025-08-20 11:24:34,2.05,0.0
req005076,u3563,s03,2025-08-20 11:24:35,2.59,3.0
req005077,u2921,s02,2025-08-20 11:24:36,3.16,0.0
req005078,u6895,s02,2025-08-20 11:24:37,0.83,0.0
req005079,u2217,s02,2025-08-20 11:24:38,3.7,4.2
req005080,u1762,s04,2025-08-20 11:24:39,2.87,3.4
req005081,u1496,s01,2025-08-20 11:24:40,3.31,4.69
req005082,u2773,s03,2025-08-20 11:24:41,3.76,5.07
req005083,u3861,s04,2025-08-20 11:24:42,3.54,3.89
req005084,u9635,s03,2025-08-20 11:24:43,0.93,2.41
req005085,u3977,s03,2025-08-20 11:24:44,4.02,4.78
req005086,u5478,s03,2025-08-20 11:24:45,3.25,4.22
req005087,u9565,s04,2025-08-20 11:24:46,3.72,4.06
req005088,u8086,s02,2025-08-20 11:24:47,1.68,3.13
req005089,u2539,s02,2025-08-20 11:24:48,1.5,2.31
req005090,u4571,s03,2025-08-20 11:24:49,4.22,5.52
req005091,u2365,s02,2025-08-20 11:24:50,2.26,0.0
req005092,u2588,s03,2025-08-20 11:24:51,3.09,4.0
req005093,u1001,s04,2025-08-20 11:24:52,2.98,0.0
req005094,u4113,s04,2025-08-20 11:24:53,3.13,3.32
req005095,u6346,s01,2025-08-20 11:24:54,0.81,0.0
req005096,u9517,s03,2025-08-20 11:24:55,1.86,3.3
req005097,u1430,s04,2025-08-20 11:24:56,0.8,1.95
req005098,u8448,s02,2025-08-20 11:24:57,2.66,0.0
req005099,u8621,s03,2025-08-20 11:24:58,4.56,5.49
req005100,u2401,s03,2025-08-20 11:24:59,2.25,2.73
req005101,u1928,s02,2025-08-20 11:25:00,4.02,0.0
req005102,u2511,s02,2025-08-20 11:25:01,1.79,0.0
req005103,u3721,s01,2025-08-20 11:25:02,4.35,5.64
req005104,u1948,s01,2025-08-20 11:25:03,2.39,3.01
req005105,u5157,s01,2025-08-20 11:25:04,2.1,0.0
req005106,u6594,s01,2025-08-20 11:25:05,3.64,4.56
req005107,u4761,s03,2025-08-20 11:25:06,2.81,3.02
req005108,u9378,s02,2025-08-20 11:25:07,2.02,0.0
req005109,u8794,s01,2025-08-20 11:25:08,0.76,0.0
req005110,u6897,s01,2025-08-20 11:25:09,1.25,0.0
req005111,u7170,s01,2025-08-20 11:25:10,3.98,5.56
req005112,u4699,s04,2025-08-20 11:25:11,4.64,4.91
req005113,u9547,s01,2025-08-20 11:25:12,1.26,3.05
req005114,u5957,s04,2025-08-20 11:25:13,3.06,4.81
req005115,u6279,s01,2025-08-20 11:25:14,0.65,0.0
req005116,u5093,s04,2025-08-20 11:25:15,1.81,3.76
req005117,u6336,s04,2025-08-20 11:25:16,2.52,4.35
req005118,u5515,s01,2025-08-20 11:25:17,3.81,0.0
req005119,u7405,s03,2025-08-20 11:25:18,0.7,2.65
req005120,u9959,s02,2025-08-20 11:25:19,4.02,0.0
req005121,u2859,s01,2025-08-20 11:25:20,1.41,0.0
req005122,u7837,s02,2025-08-20 11:25:21,3.92,5.71
req005123,u7295,s03,2025-08-20 11:25:22,3.31,0.0
req005124,u3834,s01,2025-08-20 11:25:23,2.03,0.0
req005125,u4148,s02,2025-08-20 11:25:24,3.76,0.0
req005126,u1774,s03,2025-08-20 11:25:25,1.56,1.87
req005127,u1148,s01,2025-08-20 11:25:26,1.49,2.42
req005128,u4120,s01,2025-08-20 11:25:27,0.78,1.02
req005129,u8269,s03,2025-08-20 11:25:28,2.27,0.0
req005130,u4818,s03,2025-08-20 11:25:29,0.94,0.0
req005131,u7405,s02,2025-08-20 11:25:30,2.39,3.53
req005132,u4221,s02,2025-08-20 11:25:31,0.54,0.0
req005133,u8627,s02,2025-08-20 11:25:32,1.2,2.31
req005134,u6637,s03,2025-08-20 11:25:33,4.7,6.55
req005135,u8838,s04,2025-08-20 11:25:34,4.08,6.02
req005136,u1586,s03,2025-08-20 11:25:35,1.56,2.15
req005137,u9489,s01,2025-08-20 11:25:36,3.73,4.94
req005138,u2142,s03,2025-08-20 11:25:37,3.51,4.49
req005139,u6426,s01,2025-08-20 11:25:38,1.3,2.44
req005140,u2044,s01,2025-08-20 11:25:39,2.17,0.0
req005141,u9816,s02,2025-08-20 11:25:40,4.61,5.72
req005142,u1201,s03,2025-08-20 11:25:41,3.82,0.0
req005143,u8461,s02,2025-08-20 11:25:42,3.92,5.76
req005144,u9110,s01,2025-08-20 11:25:43,3.04,4.84
req005145,u9861,s03,2025-08-20 11:25:44,3.49,3.82
req005146,u4708,s01,2025-08-20 11:25:45,2.79,0.0
req005147,u4509,s03,2025-08-20 11:25:46,3.83,4.59
req005148,u7992,s04,2025-08-20 11:25:47,3.8,5.33
req005149,u9625,s02,2025-08-20 11:25:48,0.64,0.0
req005150,u4032,s01,2025-08-20 11:25:49,3.34,4.74
req005151,u7725,s03,2025-08-20 11:25:50,3.33,4.63
req005152,u2045,s02,2025-08-20 11:25:51,0.8,0.0
req005153,u5762,s04,2025-08-20 11:25:52,2.35,4.34
req005154,u5961,s01,2025-08-20 11:25:53,4.54,0.0
req005155,u7496,s03,2025-08-20 11:25:54,4.79,0.0
req005156,u5329,s03,2025-08-20 11:25:55,4.02,4.76
req005157,u6822,s04,2025-08-20 11:25:56,1.18,0.0
req005158,u6970,s02,2025-08-20 11:25:57,2.19,3.27
req005159,u8343,s04,2025-08-20 11:25:58,1.32,3.28
req005160,u6743,s04,2025-08-20 11:25:59,3.43,4.85
req005161,u4639,s03,2025-08-20 11:26:00,3.98,5.31
req005162,u2090,s01,2025-08-20 11:26:01,4.48,4.87
req005163,u2009,s01,2025-08-20 11:26:02,4.37,0.0
req005164,u1719,s04,2025-08-20 11:26:03,0.95,1.52
req005165,u3226,s02,2025-08-20 11:26:04,1.07,0.0
req005166,u7720,s02,2025-08-20 11:26:05,4.59,0.0
req005167,u8010,s04,2025-08-20 11:26:06,4.3,0.0
req005168,u8265,s01,2025-08-20 11:26:07,2.57,3.39
req005169,u6076,s02,2025-08-20 11:26:08,2.44,3.42
req005170,u3992,s04,2025-08-20 11:26:09,2.99,4.03
req005171,u8772,s02,2025-08-20 11:26:10,3.18,4.99
req005172,u6228,s03,2025-08-20 11:26:11,1.64,1.94
req005173,u8282,s02,2025-08-20 11:26:12,2.32,0.0
req005174,u2160,s03,2025-08-20 11:26:13,3.29,3.86
req005175,u5479,s01,2025-08-20 11:26:14,1.43,1.8
req005176,u9575,s01,2025-08-20 11:26:15,4.99,6.49
req005177,u2028,s04,2025-08-20 11:26:16,1.77,3.71
req005178,u3882,s02,2025-08-20 11:26:17,2.99,4.79
req005179,u7109,s03,2025-08-20 11:26:18,2.99,0.0
req005180,u6729,s02,2025-08-20 11:26:19,2.53,0.0
req005181,u3153,s02,2025-08-20 11:26:20,1.59,3.06
req005182,u2600,s03,2025-08-20 11:26:21,3.04,3.18
req005183,u7642,s03,2025-08-20 11:26:22,0.91,0.0
req005184,u6654,s03,2025-08-20 11:26:23,2.24,0.0
req005185,u4321,s01,2025-08-20 11:26:24,1.51,2.27
req005186,u9119,s03,2025-08-20 11:26:25,1.06,2.8
req005187,u5098,s03,2025-08-20 11:26:26,4.66,6.0
req005188,u5515,s03,2025-08-20 11:26:27,3.65,4.15
req005189,u8396,s04,2025-08-20 11:26:28,1.26,2.25
req005190,u5120,s02,2025-08-20 11:26:29,4.77,5.04
req005191,u1159,s02,2025-08-20 11:26:30,1.47,2.56
req005192,u2076,s01,2025-08-20 11:26:31,1.56,3.37
req005193,u6468,s02,2025-08-20 11:26:32,1.1,1.27
req005194,u7764,s04,2025-08-20 11:26:33,3.78,0.0
req005195,u7833,s01,2025-08-20 11:26:34,3.07,4.34
req005196,u9623,s01,2025-08-20 11:26:35,0.76,0.0
req005197,u5629,s04,2025-08-20 11:26:36,0.61,0.0
req005198,u3813,s02,2025-08-20 11:26:37,2.9,0.0
req005199,u8284,s04,2025-08-20 11:26:38,3.43,3.97
req005200,u3616,s04,2025-08-20 11:26:39,4.2,6.18
req005201,u6909,s01,2025-08-20 11:26:40,2.65,2.87
req005202,u5196,s01,2025-08-20 11:26:41,3.54,0.0
req005203,u6422,s03,2025-08-20 11:26:42,3.8,5.07
req005204,u3772,s03,2025-08-20 11:26:43,3.26,0.0
req005205,u9679,s04,2025-08-20 11:26:44,2.08,2.67
req005206,u4101,s04,2025-08-20 11:26:45,1.09,2.87
req005207,u3441,s01,2025-08-20 11:26:46,3.41,3.74
req005208,u5495,s04,2025-08-20 11:26:47,3.96,0.0
req005209,u1478,s04,2025-08-20 11:26:48,1.35,0.0
req005210,u3265,s04,2025-08-20 11:26:49,2.73,3.65
req005211,u4085,s02,2025-08-20 11:26:50,2.29,2.74
req005212,u1530,s04,2025-08-20 11:26:51,1.43,3.05
req005213,u9543,s04,2025-08-20 11:26:52,1.6,2.37
req005214,u2196,s03,2025-08-20 11:26:53,1.57,2.02
req005215,u3234,s02,2025-08-20 11:26:54,2.39,0.0
req005216,u3655,s02,2025-08-20 11:26:55,2.26,3.74
req005217,u5621,s02,2025-08-20 11:26:56,2.99,4.64
req005218,u4187,s03,2025-08-20 11:26:57,0.92,0.0
req005219,u8209,s02,2025-08-20 11:26:58,3.12,0.0
req005220,u2723,s03,2025-08-20 11:26:59,0.6,1.58
req005221,u6127,s01,2025-08-20 11:27:00,1.66,2.48
req005222,u1593,s03,2025-08-20 11:27:01,2.76,4.06
req005223,u2753,s04,2025-08-20 11:27:02,3.59,4.93
req005224,u1781,s02,2025-08-20 11:27:03,3.97,0.0
req005225,u3433,s03,2025-08-20 11:27:04,0.66,2.02
req005226,u5044,s02,2025-08-20 11:27:05,2.92,3.54
req005227,u5890,s03,2025-08-20 11:27:06,2.09,3.98
req005228,u2902,s03,2025-08-20 11:27:07,3.63,4.14
req005229,u6056,s01,2025-08-20 11:27:08,1.78,2.59
req005230,u3136,s02,2025-08-20 11:27:09,3.85,4.49
req005231,u1919,s01,2025-08-20 11:27:10,3.21,5.08
req005232,u2011,s03,2025-08-20 11:27:11,4.05,5.72
req005233,u5958,s02,2025-08-20 11:27:12,4.93,6.57
req005234,u1663,s03,2025-08-20 11:27:13,4.59,0.0
req005235,u2991,s02,2025-08-20 11:27:14,3.17,3.28
req005236,u8239,s01,2025-08-20 11:27:15,4.52,5.92
req005237,u8911,s02,2025-08-20 11:27:16,1.19,1.73
req005238,u5263,s01,2025-08-20 11:27:17,0.69,2.63
req005239,u2599,s02,2025-08-20 11:27:18,2.9,4.01
req005240,u3866,s03,2025-08-20 11:27:19,4.88,6.05
req005241,u9346,s02,2025-08-20 11:27:20,3.69,0.0
req005242,u4319,s01,2025-08-20 11:27:21,1.87,0.0
req005243,u3301,s03,2025-08-20 11:27:22,3.51,0.0
req005244,u5845,s03,2025-08-20 11:27:23,0.68,1.46
req005245,u7063,s04,2025-08-20 11:27:24,2.62,0.0
req005246,u2587,s03,2025-08-20 11:27:25,1.57,2.69
req005247,u2832,s01,2025-08-20 11:27:26,0.72,2.24
req005248,u1099,s04,2025-08-20 11:27:27,1.62,2.79
req005249,u7991,s03,2025-08-20 11:27:28,3.75,5.07
req005250,u8396,s02,2025-08-20 11:27:29,2.98,3.98
req005251,u1505,s01,2025-08-20 11:27:30,0.61,2.07
req005252,u3902,s02,2025-08-20 11:27:31,2.34,0.0
req005253,u5851,s04,2025-08-20 11:27:32,3.88,5.69
req005254,u2047,s02,2025-08-20 11:27:33,4.8,0.0
req005255,u2200,s01,2025-08-20 11:27:34,4.43,4.63
req005256,u7784,s04,2025-08-20 11:27:35,0.51,0.0
req005257,u4657,s02,2025-08-20 11:27:36,1.48,0.0
req005258,u5891,s01,2025-08-20 11:27:37,1.43,1.73
req005259,u8491,s03,2025-08-20 11:27:38,2.36,0.0
req005260,u8421,s03,2025-08-20 11:27:39,3.41,0.0
req005261,u8590,s04,2025-08-20 11:27:40,1.19,2.59
req005262,u7786,s02,2025-08-20 11:27:41,4.62,5.44
req005263,u3343,s04,2025-08-20 11:27:42,4.0,4.64
req005264,u8734,s03,2025-08-20 11:27:43,2.39,2.83
req005265,u5471,s03,2025-08-20 11:27:44,3.13,4.32
req005266,u7377,s02,2025-08-20 11:27:45,2.94,3.7
req005267,u8224,s03,2025-08-20 11:27:46,3.12,4.19
req005268,u4423,s04,2025-08-20 11:27:47,4.37,6.29
req005269,u1032,s04,2025-08-20 11:27:48,1.4,2.94
req005270,u8566,s01,2025-08-20 11:27:49,3.58,5.19
req005271,u3406,s01,2025-08-20 11:27:50,0.98,1.32
req005272,u2932,s03,2025-08-20 11:27:51,2.57,0.0
req005273,u8956,s04,2025-08-20 11:27:52,3.36,4.08
req005274,u3877,s01,2025-08-20 11:27:53,0.56,0.0
req005275,u2200,s01,2025-08-20 11:27:54,0.99,0.0
req005276,u3233,s04,2025-08-20 11:27:55,0.91,1.21
req005277,u8925,s01,2025-08-20 11:27:56,2.19,0.0
req005278,u1457,s01,2025-08-20 11:27:57,3.3,5.24
req005279,u1910,s01,2025-08-20 11:27:58,4.98,6.38
req005280,u7625,s04,2025-08-20 11:27:59,1.64,1.78
req005281,u9404,s03,2025-08-20 11:28:00,1.11,0.0
req005282,u5144,s03,2025-08-20 11:28:01,2.37,3.37
req005283,u7447,s02,2025-08-20 11:28:02,1.16,1.76
req005284,u5760,s03,2025-08-20 11:28:03,0.61,1.74
req005285,u3911,s03,2025-08-20 11:28:04,3.04,0.0
req005286,u9731,s04,2025-08-20 11:28:05,4.46,4.9
req005287,u9185,s01,2025-08-20 11:28:06,4.37,4.58
req005288,u5063,s03,2025-08-20 11:28:07,0.95,1.66
req005289,u5932,s01,2025-08-20 11:28:08,1.16,1.82
req005290,u6992,s03,2025-08-20 11:28:09,2.71,0.0
req005291,u8242,s03,2025-08-20 11:28:10,2.15,3.61
req005292,u7341,s01,2025-08-20 11:28:11,3.66,0.0
req005293,u4125,s01,2025-08-20 11:28:12,2.73,3.73
req005294,u6984,s01,2025-08-20 11:28:13,0.59,1.24
req005295,u9403,s01,2025-08-20 11:28:14,1.78,2.96
req005296,u8520,s02,2025-08-20 11:28:15,4.56,4.8
req005297,u4160,s01,2025-08-20 11:28:16,2.8,4.16
req005298,u2591,s04,2025-08-20 11:28:17,4.09,4.47
req005299,u2430,s01,2025-08-20 11:28:18,2.31,2.94
req005300,u2399,s03,2025-08-20 11:28:19,3.55,0.0
req005301,u4524,s03,2025-08-20 11:28:20,1.26,1.9
req005302,u6993,s04,2025-08-20 11:28:21,3.81,0.0
req005303,u5724,s01,2025-08-20 11:28:22,4.04,5.03
req005304,u3954,s01,2025-08-20 11:28:23,0.91,0.0
req005305,u6136,s03,2025-08-20 11:28:24,1.32,3.23
req005306,u7268,s04,2025-08-20 11:28:25,2.58,3.3
req005307,u8696,s04,2025-08-20 11:28:26,3.37,4.0
req005308,u5491,s01,2025-08-20 11:28:27,3.37,0.0
req005309,u6238,s02,2025-08-20 11:28:28,3.51,3.93
req005310,u7680,s04,2025-08-20 11:28:29,3.71,0.0
req005311,u5764,s01,2025-08-20 11:28:30,2.78,3.62
req005312,u6116,s02,2025-08-20 11:28:31,3.09,3.54
req005313,u4676,s01,2025-08-20 11:28:32,0.54,0.9
req005314,u2964,s01,2025-08-20 11:28:33,1.25,2.98
req005315,u4367,s03,2025-08-20 11:28:34,2.74,2.94
req005316,u3686,s02,2025-08-20 11:28:35,3.86,0.0
req005317,u9788,s04,2025-08-20 11:28:36,4.14,5.59
req005318,u2809,s01,2025-08-20 11:28:37,3.78,4.26
req005319,u7120,s01,2025-08-20 11:28:38,2.69,2.81
req005320,u7327,s01,2025-08-20 11:28:39,1.77,3.38
req005321,u2274,s02,2025-08-20 11:28:40,2.5,3.93
req005322,u4324,s04,2025-08-20 11:28:41,0.54,0.0
req005323,u7880,s04,2025-08-20 11:28:42,3.19,3.93
req005324,u9193,s04,2025-08-20 11:28:43,0.84,1.09
req005325,u4041,s01,2025-08-20 11:28:44,1.15,1.94
req005326,u4592,s04,2025-08-20 11:28:45,3.32,0.0
req005327,u4859,s02,2025-08-20 11:28:46,0.56,0.0
req005328,u3380,s02,2025-08-20 11:28:47,3.08,0.0
req005329,u1561,s04,2025-08-20 11:28:48,3.37,3.81
req005330,u5781,s01,2025-08-20 11:28:49,4.05,5.92
req005331,u8054,s03,2025-08-20 11:28:50,0.81,1.92
req005332,u1062,s03,2025-08-20 11:28:51,0.51,2.44
req005333,u9477,s03,2025-08-20 11:28:52,3.95,4.72
req005334,u5798,s04,2025-08-20 11:28:53,1.81,2.97
req005335,u7327,s01,2025-08-20 11:28:54,4.49,4.95
req005336,u8242,s04,2025-08-20 11:28:55,1.33,2.97
req005337,u5872,s03,2025-08-20 11:28:56,3.13,3.31
req005338,u1549,s03,2025-08-20 11:28:57,0.99,2.41
req005339,u8703,s01,2025-08-20 11:28:58,2.31,3.15
req005340,u3183,s03,2025-08-20 11:28:59,4.47,5.67
req005341,u5714,s02,2025-08-20 11:29:00,3.24,4.47
req005342,u9660,s03,2025-08-20 11:29:01,3.6,5.05
req005343,u1751,s02,2025-08-20 11:29:02,1.52,2.01
req005344,u2781,s04,2025-08-20 11:29:03,4.65,5.76
req005345,u9417,s03,2025-08-20 11:29:04,3.31,4.22
req005346,u8826,s01,2025-08-20 11:29:05,0.98,0.0
req005347,u8917,s01,2025-08-20 11:29:06,0.57,1.21
req005348,u2676,s01,2025-08-20 11:29:07,0.57,1.61
req005349,u8997,s04,2025-08-20 11:29:08,0.73,0.0
req005350,u1363,s01,2025-08-20 11:29:09,4.6,0.0
req005351,u9859,s03,2025-08-20 11:29:10,2.11,0.0
req005352,u5162,s02,2025-08-20 11:29:11,1.84,0.0
req005353,u2332,s04,2025-08-20 11:29:12,2.37,4.28
req005354,u6221,s03,2025-08-20 11:29:13,2.34,4.24
req005355,u3616,s03,2025-08-20 11:29:14,1.57,2.2
req005356,u9031,s02,2025-08-20 11:29:15,0.91,0.0
req005357,u8400,s01,2025-08-20 11:29:16,0.99,0.0
req005358,u2736,s04,2025-08-20 11:29:17,3.2,4.98
req005359,u2185,s02,2025-08-20 11:29:18,2.29,4.06
req005360,u6880,s02,2025-08-20 11:29:19,4.56,5.13
req005361,u3656,s01,2025-08-20 11:29:20,2.59,3.83
req005362,u9083,s01,2025-08-20 11:29:21,2.77,4.52
req005363,u6268,s02,2025-08-20 11:29:22,4.68,0.0
req005364,u1230,s01,2025-08-20 11:29:23,2.76,0.0
req005365,u8631,s01,2025-08-20 11:29:24,2.76,0.0
req005366,u4349,s03,2025-08-20 11:29:25,2.13,0.0
req005367,u7973,s03,2025-08-20 11:29:26,3.7,4.78
req005368,u2356,s02,2025-08-20 11:29:27,2.27,3.07
req005369,u4913,s01,2025-08-20 11:29:28,3.15,4.49
req005370,u4069,s02,2025-08-20 11:29:29,2.51,2.94
req005371,u1581,s02,2025-08-20 11:29:30,2.88,3.29
req005372,u5977,s03,2025-08-20 11:29:31,4.22,0.0
req005373,u1928,s01,2025-08-20 11:29:32,2.36,4.04
req005374,u7516,s04,2025-08-20 11:29:33,1.54,1.72
req005375,u5094,s02,2025-08-20 11:29:34,3.07,4.7
req005376,u3667,s01,2025-08-20 11:29:35,4.72,5.37
req005377,u3797,s01,2025-08-20 11:29:36,3.62,0.0
req005378,u4177,s03,2025-08-20 11:29:37,1.89,0.0
req005379,u7345,s04,2025-08-20 11:29:38,4.83,5.85
req005380,u3816,s02,2025-08-20 11:29:39,2.04,0.0
req005381,u9296,s04,2025-08-20 11:29:40,4.92,6.05
req005382,u2565,s04,2025-08-20 11:29:41,1.36,0.0
req005383,u8477,s04,2025-08-20 11:29:42,5.0,0.0
req005384,u2303,s03,2025-08-20 11:29:43,0.84,0.0
req005385,u2710,s03,2025-08-20 11:29:44,3.71,5.27
req005386,u2344,s03,2025-08-20 11:29:45,3.83,5.61
req005387,u4475,s01,2025-08-20 11:29:46,3.56,5.19
req005388,u1431,s02,2025-08-20 11:29:47,4.0,5.19
req005389,u8779,s01,2025-08-20 11:29:48,2.62,0.0
req005390,u4752,s01,2025-08-20 11:29:49,0.74,1.5
req005391,u7889,s04,2025-08-20 11:29:50,2.11,3.21
req005392,u7349,s01,2025-08-20 11:29:51,3.39,0.0
req005393,u2475,s04,2025-08-20 11:29:52,3.41,3.57
req005394,u7634,s02,2025-08-20 11:29:53,1.38,1.95
req005395,u8496,s02,2025-08-20 11:29:54,1.64,2.44
req005396,u2796,s01,2025-08-20 11:29:55,2.69,3.4
req005397,u8202,s04,2025-08-20 11:29:56,3.78,0.0
req005398,u8071,s03,2025-08-20 11:29:57,4.34,4.62
req005399,u8181,s02,2025-08-20 11:29:58,0.89,1.09
req005400,u9589,s04,2025-08-20 11:29:59,4.67,5.57
req005401,u2101,s01,2025-08-20 11:30:00,4.67,4.91
req005402,u7238,s02,2025-08-20 11:30:01,0.54,1.18
req005403,u3837,s02,2025-08-20 11:30:02,2.78,0.0
req005404,u7572,s01,2025-08-20 11:30:03,3.14,0.0
req005405,u7220,s01,2025-08-20 11:30:04,2.99,3.99
req005406,u9022,s02,2025-08-20 11:30:05,3.27,0.0
req005407,u2549,s01,2025-08-20 11:30:06,2.77,0.0
req005408,u5437,s02,2025-08-20 11:30:07,1.82,0.0
req005409,u2050,s01,2025-08-20 11:30:08,0.93,0.0
req005410,u8103,s03,2025-08-20 11:30:09,1.44,0.0
req005411,u9940,s03,2025-08-20 11:30:10,3.83,4.33
req005412,u3846,s02,2025-08-20 11:30:11,1.58,1.83
req005413,u7668,s03,2025-08-20 11:30:12,4.23,5.15
req005414,u6956,s03,2025-08-20 11:30:13,2.32,3.27
req005415,u9077,s02,2025-08-20 11:30:14,2.37,0.0
req005416,u1672,s02,2025-08-20 11:30:15,4.41,0.0
req005417,u1890,s01,2025-08-20 11:30:16,1.46,3.3
req005418,u8293,s01,2025-08-20 11:30:17,1.35,1.69
req005419,u4525,s02,2025-08-20 11:30:18,4.93,6.2
req005420,u3647,s01,2025-08-20 11:30:19,2.93,3.64
